query;name;site;type;subtypes;category;phone;full_address;borough;street;city;postal_code;state;us_state;country;country_code;latitude;longitude;time_zone;plus_code;rating;reviews;reviews_link;reviews_tags;reviews_per_score;reviews_per_score_1;reviews_per_score_2;reviews_per_score_3;reviews_per_score_4;reviews_per_score_5;photos_count;photo;street_view;located_in;working_hours;working_hours_old_format;other_hours;popular_times;business_status;about;range;posts;logo;description;verified;owner_id;owner_title;owner_link;reservation_links;booking_appointment_link;menu_link;order_links;location_link;place_id;google_id;cid;reviews_id;located_google_id
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia Studio jp;;Barber shop;Barber shop;Barbearia;+55 11 99982-9688;R. Comandante Taylor, 29 - Ipiranga, São Paulo - SP, 04203-053;Ipiranga;R. Comandante Taylor, 29;São Paulo;04203-053;State of São Paulo;;Brazil;BR;-23,6003826;-46,6041004;America/Sao_Paulo;;;;;;;;;;;;2;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8OWQnBtSPa2VfBWL6lsdCg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=74.89874&pitch=0&thumbfov=100;https://lh5.googleusercontent.com/p/AF1QipOdOq3cgVj4XMxqAoqs19u5998fTJ5cL4jsQaTY=w1600-h1000-k-no;;"{""Monday"": ""9AM-7:30PM"", ""Tuesday"": ""9AM-7:30PM"", ""Wednesday"": ""9AM-7:30PM"", ""Thursday"": ""9AM-7:30PM"", ""Friday"": ""9AM-8:30PM"", ""Saturday"": ""9AM-9PM"", ""Sunday"": ""Closed""}";Monday: 9AM-7:30PM | Tuesday: 9AM-7:30PM | Wednesday: 9AM-7:30PM | Thursday: 9AM-7:30PM | Friday: 9AM-8:30PM | Saturday: 9AM-9PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barbearia Studio jp;;;;;;https://www.google.com/maps/place/Barbearia+Studio+jp/@-23.6003826,-46.6041004,14z/data=!4m8!1m2!2m1!1sBarbearia+Studio+jp!3m4!1s0x94ce5ba8b398b2c1:0x419b2c22f47b5b3f!8m2!3d-23.6003826!4d-46.6041004;ChIJwbKYs6hbzpQRP1t79CIsm0E;0x94ce5ba8b398b2c1:0x419b2c22f47b5b3f;4,72742E+18;;
barbershop, Ipiranga, São Paulo SP Brazil;Baxito Style Barbearia;;Barber shop;Barber shop;Barbearia;;Rua Almirante Mariath, 69 - Ipiranga, São Paulo - SP, 04218-040;Ipiranga;Rua Almirante Mariath, 69;São Paulo;04218-040;State of São Paulo;;Brazil;BR;-23,6037984;-46,5962531;America/Sao_Paulo;;;;;;;;;;;;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AgNomVK7zhd6ST1vLX7X9Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=220.33572&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AgNomVK7zhd6ST1vLX7X9Q&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=220.33572&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Baxito Style Barbearia;;;;;;https://www.google.com/maps/place/Baxito+Style+Barbearia/@-23.6037984,-46.5962531,14z/data=!4m8!1m2!2m1!1sBaxito+Style+Barbearia!3m4!1s0x94ce5b86573c38d9:0x21290f24e90a897c!8m2!3d-23.6037984!4d-46.5962531;ChIJ2Tg8V4ZbzpQRfIkK6SQPKSE;0x94ce5b86573c38d9:0x21290f24e90a897c;2,38946E+18;;
barbershop, Ipiranga, São Paulo SP Brazil;Elements Barber Shop;https://www.instagram.com/klantattooficial/;Tattoo shop;Tattoo shop, Body piercing shop, Ear piercing service, Tattoo and piercing shop, Tattoo artist;Estúdio de tatuagem;+55 11 96901-5337;R. Cipriano Barata, 1337 - Ipiranga, São Paulo - SP, 04205-001;Ipiranga;R. Cipriano Barata, 1337;São Paulo;04205-001;State of São Paulo;;Brazil;BR;-23,5813731;-46,6057219;America/Sao_Paulo;;4,8;5;https://search.google.com/local/reviews?placeid=ChIJQzF4T0NbzpQRKXLf_qtfDa4&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 4}";0;0;0;1;4;9;https://lh5.googleusercontent.com/p/AF1QipN3qiZcUbGwAGI16VtEitx_BgKFKDnu8a8ha7fM=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipN3qiZcUbGwAGI16VtEitx_BgKFKDnu8a8ha7fM=w1600-h1000-k-no;;"{""Monday"": ""9AM-8PM"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}";Monday: 9AM-8PM | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 9AM-8PM | Saturday: Closed | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Mask required"": true, ""Staff wear masks"": true}}";;;https://lh6.googleusercontent.com/-8lTZYDyTr9c/AAAAAAAAAAI/AAAAAAAAAAA/2n9Bqn0Wdv8/s44-p-k-no-ns-nd/photo.jpg;;TRUE;109352122183754428766;Elements Barber Shop;https://www.google.com/maps/contrib/109352122183754428766;;https://wa.me/5511969015337;;;https://www.google.com/maps/place/Elements+Barber+Shop/@-23.5813731,-46.6057219,14z/data=!4m8!1m2!2m1!1sElements+Barber+Shop!3m4!1s0x94ce5b434f783143:0xae0d5fabfedf7229!8m2!3d-23.5813731!4d-46.6057219;ChIJQzF4T0NbzpQRKXLf_qtfDa4;0x94ce5b434f783143:0xae0d5fabfedf7229;1,25418E+19;-5904958344092749271;
barbershop, Ipiranga, São Paulo SP Brazil;ABRAKABARBA BARBEARIA;;Barber shop;Barber shop;Barbearia;+55 11 97668-1804;Rua Vergueiro, 6096 - Cursino, São Paulo - SP, 04272-100;Cursino;Rua Vergueiro, 6096;São Paulo;04272-100;State of São Paulo;;Brazil;BR;-23,5994086;-46,616149;America/Sao_Paulo;;5;7;https://search.google.com/local/reviews?placeid=ChIJb9b9GqBZzpQR9AW3w51pN50&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 7}";0;0;0;0;7;53;https://lh5.googleusercontent.com/p/AF1QipNW5lEL83FZmkIaT0XJQxdXlHPwG1p2G014ss2d=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNW5lEL83FZmkIaT0XJQxdXlHPwG1p2G014ss2d=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-6PM | Wednesday: 9AM-6PM | Thursday: 9AM-6PM | Friday: 9AM-6PM | Saturday: 9AM-6PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh6.googleusercontent.com/-sMH8nENwEyY/AAAAAAAAAAI/AAAAAAAAAAA/7wJv4n14hxg/s44-p-k-no-ns-nd/photo.jpg;;TRUE;101429351275225085251;ABRAKABARBA BARBEARIA;https://www.google.com/maps/contrib/101429351275225085251;;;;;https://www.google.com/maps/place/ABRAKABARBA+BARBEARIA/@-23.5994086,-46.616149,14z/data=!4m8!1m2!2m1!1sABRAKABARBA+BARBEARIA!3m4!1s0x94ce59a01afdd66f:0x9d37699dc3b705f4!8m2!3d-23.5994086!4d-46.616149;ChIJb9b9GqBZzpQR9AW3w51pN50;0x94ce59a01afdd66f:0x9d37699dc3b705f4;1,13286E+19;-7118104559721445900;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia barbaros;;Barber shop;Barber shop;Barbearia;;Av. do Cursino, 3311 - Vila Moraes, São Paulo - SP, 04161-020;Vila Moraes;Av. do Cursino, 3311;São Paulo;04161-020;State of São Paulo;;Brazil;BR;-23,6305244;-46,6177765;America/Sao_Paulo;;4,8;25;https://search.google.com/local/reviews?placeid=ChIJ5WJAEhZbzpQRl0r5RQ4tZ9o&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 24}";1;0;0;0;24;7;https://lh5.googleusercontent.com/p/AF1QipMAOaRzrHoGUfvPK8li3NU5zeDYAf_-tEQfSG7x=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMAOaRzrHoGUfvPK8li3NU5zeDYAf_-tEQfSG7x=w1600-h1000-k-no;;"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-6:30PM"", ""Sunday"": ""Closed""}";Monday: 9AM-7PM | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-6:30PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh6.googleusercontent.com/-Cmr8bK7D_ms/AAAAAAAAAAI/AAAAAAAAAAA/SGdZAC4NI3o/s44-p-k-no-ns-nd/photo.jpg;;TRUE;116758586460718757807;Barbearia barbaros;https://www.google.com/maps/contrib/116758586460718757807;;;;;https://www.google.com/maps/place/Barbearia+barbaros/@-23.6305244,-46.6177765,14z/data=!4m8!1m2!2m1!1sBarbearia+barbaros!3m4!1s0x94ce5b16124062e5:0xda672d0e45f94a97!8m2!3d-23.6305244!4d-46.6177765;ChIJ5WJAEhZbzpQRl0r5RQ4tZ9o;0x94ce5b16124062e5:0xda672d0e45f94a97;1,57376E+19;-2709147111513306473;
barbershop, Ipiranga, São Paulo SP Brazil;Nessa Dreads Barbearia;;Barber shop;Barber shop;Barbearia;+55 11 98771-2616;R. Antônio Florêncio de Souza, 81 - Capão do Embira, São Paulo - SP, 03386-100;Capão do Embira;R. Antônio Florêncio de Souza, 81;São Paulo;03386-100;State of São Paulo;;Brazil;BR;-23,583535;-46,5285549;America/Sao_Paulo;;5;58;https://search.google.com/local/reviews?placeid=ChIJGdSWWoNdzpQRtSq9gLxhUEY&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 56}";0;0;0;2;56;49;https://lh5.googleusercontent.com/p/AF1QipM6ql9qNQBNrviim1wEdoFbJsmsWKnVQyRagtpM=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipM6ql9qNQBNrviim1wEdoFbJsmsWKnVQyRagtpM=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh4.googleusercontent.com/-ji2KGqh7O0c/AAAAAAAAAAI/AAAAAAAAAAA/9pEl9VzTqH8/s44-p-k-no-ns-nd/photo.jpg;;TRUE;101687134312131849393;Nessa Dreads Barbearia;https://www.google.com/maps/contrib/101687134312131849393;;;;;https://www.google.com/maps/place/Nessa+Dreads+Barbearia/@-23.583534999999998,-46.528554899999996,14z/data=!4m8!1m2!2m1!1sNessa+Dreads+Barbearia!3m4!1s0x94ce5d835a96d419:0x465061bc80bd2ab5!8m2!3d-23.583534999999998!4d-46.528554899999996;ChIJGdSWWoNdzpQRtSq9gLxhUEY;0x94ce5d835a96d419:0x465061bc80bd2ab5;5,06666E+18;5066657043033434805;
barbershop, Ipiranga, São Paulo SP Brazil;Hey Beauty Studio;https://instagram.com/wandbeauty_1?utm_medium=copy_link;Beauty salon;Beauty salon;Salão de Beleza;+55 11 94700-0155;Rua Costa Aguiar, 1391 - Ipiranga, São Paulo - SP, 04204-001;Ipiranga;Rua Costa Aguiar, 1391;São Paulo;04204-001;State of São Paulo;;Brazil;BR;-23,5862766;-46,6063543;America/Sao_Paulo;;5;16;https://search.google.com/local/reviews?placeid=ChIJX2E1jBxbzpQR9aqQnzMbe9k&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 16}";0;0;0;0;16;63;https://lh5.googleusercontent.com/p/AF1QipO6F1BZUTrntC9g9C2nHs3V6Tb93AEQm8Z2DKP8=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipO6F1BZUTrntC9g9C2nHs3V6Tb93AEQm8Z2DKP8=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-7PM"", ""Wednesday"": ""10AM-7PM"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""10AM-7PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 10AM-7PM | Wednesday: 10AM-7PM | Thursday: 10AM-7PM | Friday: 10AM-7PM | Saturday: 10AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Appointment required"": true}, ""Amenities"": {""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}";;;https://lh3.googleusercontent.com/-dCZAQ1Zzcs8/AAAAAAAAAAI/AAAAAAAAAAA/IBdkUu_PXLA/s44-p-k-no-ns-nd/photo.jpg;;TRUE;103029081553041450035;Hey Beauty Studio;https://www.google.com/maps/contrib/103029081553041450035;;;;;https://www.google.com/maps/place/Hey+Beauty+Studio/@-23.586276599999998,-46.6063543,14z/data=!4m8!1m2!2m1!1sHey+Beauty+Studio!3m4!1s0x94ce5b1c8c35615f:0xd97b1b339f90aaf5!8m2!3d-23.586276599999998!4d-46.6063543;ChIJX2E1jBxbzpQR9aqQnzMbe9k;0x94ce5b1c8c35615f:0xd97b1b339f90aaf5;1,56711E+19;-2775594836809438475;
barbershop, Ipiranga, São Paulo SP Brazil;B-Cave Barber Shop;;Barber shop;Barber shop;Barbearia;;R. Dr. Mário Vicente, 299 - Vila Dom Pedro I, São Paulo - SP, 04270-002;Vila Dom Pedro I;R. Dr. Mário Vicente, 299;São Paulo;04270-002;State of São Paulo;;Brazil;BR;-23,5957136;-46,6129397;America/Sao_Paulo;;5;2;https://search.google.com/local/reviews?placeid=ChIJ4fx33-JbzpQRAQu6T8QFhAc&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}";0;0;0;0;2;8;https://lh5.googleusercontent.com/p/AF1QipO64vbHLgYly5zmiWpq4FN40Nen_-xVxx8k-xq9=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipO64vbHLgYly5zmiWpq4FN40Nen_-xVxx8k-xq9=w1600-h1000-k-no;;"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""Closed""}";Monday: 10AM-8PM | Tuesday: 10AM-8PM | Wednesday: 10AM-8PM | Thursday: 10AM-8PM | Friday: 10AM-8PM | Saturday: 10AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;B-Cave Barber Shop;;;;;;https://www.google.com/maps/place/B-Cave+Barber+Shop/@-23.5957136,-46.6129397,14z/data=!4m8!1m2!2m1!1sB-Cave+Barber+Shop!3m4!1s0x94ce5be2df77fce1:0x78405c44fba0b01!8m2!3d-23.5957136!4d-46.6129397;ChIJ4fx33-JbzpQRAQu6T8QFhAc;0x94ce5be2df77fce1:0x78405c44fba0b01;5,41564E+17;541564195900623617;
barbershop, Ipiranga, São Paulo SP Brazil;BARBEARIA HAIR STYLIST;;Barber shop;Barber shop;Barbearia;+55 11 96707-3918;Rua 28 de Março, 25 - Cidade Nova Heliópolis, São Paulo - SP, 04236-130;Cidade Nova Heliópolis;Rua 28 de Março, 25;São Paulo;04236-130;State of São Paulo;;Brazil;BR;-23,6126604;-46,59386;America/Sao_Paulo;;5;2;https://search.google.com/local/reviews?placeid=ChIJVXyWIytbzpQRf-d_DbDaiPI&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}";0;0;0;0;2;11;https://lh5.googleusercontent.com/p/AF1QipMn0m5s7-ewbX60k4WmzB8sIL1MYhB26taxjzFC=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMn0m5s7-ewbX60k4WmzB8sIL1MYhB26taxjzFC=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""8AM-9PM"", ""Sunday"": ""9:30AM-2PM""}";Monday: Closed | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 9AM-8PM | Saturday: 8AM-9PM | Sunday: 9:30AM-2PM;;;OPERATIONAL;"{""Health and safety"": {""Mask required"": true, ""Temperature check required"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh5.googleusercontent.com/-h9GCkHHg9rg/AAAAAAAAAAI/AAAAAAAAAAA/ulUPzqc70gc/s44-p-k-no-ns-nd/photo.jpg;;TRUE;108863085675050815406;BARBEARIA HAIR STYLIST;https://www.google.com/maps/contrib/108863085675050815406;;;;;https://www.google.com/maps/place/BARBEARIA+HAIR+STYLIST/@-23.6126604,-46.59386,14z/data=!4m8!1m2!2m1!1sBARBEARIA+HAIR+STYLIST!3m4!1s0x94ce5b2b23967c55:0xf288dab00d7fe77f!8m2!3d-23.6126604!4d-46.59386;ChIJVXyWIytbzpQRf-d_DbDaiPI;0x94ce5b2b23967c55:0xf288dab00d7fe77f;1,74765E+19;-970285270022756481;
barbershop, Ipiranga, São Paulo SP Brazil;Espaço ComCharme;http://www.espacocomcharme.com.br/;Beauty salon;Beauty salon;Salão de Beleza;+55 11 2274-7816;R. Dois de Julho, 446 - Ipiranga, São Paulo - SP, 04215-000;Ipiranga;R. Dois de Julho, 446;São Paulo;04215-000;State of São Paulo;;Brazil;BR;-23,5961386;-46,6017407;America/Sao_Paulo;;4,9;34;https://search.google.com/local/reviews?placeid=ChIJ_-ysoo1bzpQRxov2T76vw2Y&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 2, ""5"": 32}";0;0;0;2;32;38;https://lh5.googleusercontent.com/p/AF1QipNrQ6VW9XKY-8o3-gCGbjosGNgKUOrcFp4BIoKs=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNrQ6VW9XKY-8o3-gCGbjosGNgKUOrcFp4BIoKs=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-6PM"", ""Wednesday"": ""9AM-6PM"", ""Thursday"": ""9AM-6PM"", ""Friday"": ""9AM-6PM"", ""Saturday"": ""9AM-6PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-6PM | Wednesday: 9AM-6PM | Thursday: 9AM-6PM | Friday: 9AM-6PM | Saturday: 9AM-6PM | Sunday: Closed;;;OPERATIONAL;"{""From the business"": {""Identifies as women-owned"": true}, ""Health and safety"": {""Appointment required"": true, ""Mask required"": true, ""Temperature check required"": true, ""Staff wear masks"": true, ""Staff get temperature checks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Amenities"": {""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}, ""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}";;;https://lh3.googleusercontent.com/-FaMvm5mWIwU/AAAAAAAAAAI/AAAAAAAAAAA/xriYtjbQkCg/s44-p-k-no-ns-nd/photo.jpg;;TRUE;110297733223143052561;Espaço ComCharme;https://www.google.com/maps/contrib/110297733223143052561;;https://agendamento.salaovip.com.br/?slug=espacocomcharme#/app/widget/espacocomcharme;;;https://www.google.com/maps/place/Espa%C3%A7o+ComCharme/@-23.5961386,-46.6017407,14z/data=!4m8!1m2!2m1!1sEspa%C3%A7o+ComCharme!3m4!1s0x94ce5b8da2acecff:0x66c3afbe4ff68bc6!8m2!3d-23.5961386!4d-46.6017407;ChIJ_-ysoo1bzpQRxov2T76vw2Y;0x94ce5b8da2acecff:0x66c3afbe4ff68bc6;7,40496E+18;7404955444247432134;
barbershop, Ipiranga, São Paulo SP Brazil;Murdock House Barber Shop and Tobacco Shop;http://www.casamurdock.com/;Barber shop;Barber shop, Bar, Tobacco shop;Barbearia;+55 11 5051-3755;Alameda dos Jurupis, 413 - Moema, São Paulo - SP, 04088-000;Moema;Alameda dos Jurupis, 413;São Paulo;04088-000;State of São Paulo;;Brazil;BR;-23,6032766;-46,6586631;America/Sao_Paulo;;4,6;464;https://search.google.com/local/reviews?placeid=ChIJq6rGixpazpQR-DRdnq4xMuU&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 21, ""2"": 6, ""3"": 16, ""4"": 51, ""5"": 370}";21;6;16;51;370;426;https://lh5.googleusercontent.com/p/AF1QipPxl7vjCDC7ji-GewEmTQfbBuXPMJEIhven_xdH=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipPxl7vjCDC7ji-GewEmTQfbBuXPMJEIhven_xdH=w1600-h1000-k-no;;"{""Monday"": ""10AM-11PM"", ""Tuesday"": ""10AM-11PM"", ""Wednesday"": ""10AM-11PM"", ""Thursday"": ""10AM-11PM"", ""Friday"": ""10AM-11PM"", ""Saturday"": ""9:20AM-8PM"", ""Sunday"": ""Closed""}";Monday: 10AM-11PM | Tuesday: 10AM-11PM | Wednesday: 10AM-11PM | Thursday: 10AM-11PM | Friday: 10AM-11PM | Saturday: 9:20AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}";$$;;https://lh6.googleusercontent.com/-P6OQoh5PRmw/AAAAAAAAAAI/AAAAAAAAAAA/Jr146eYL6-s/s44-p-k-no-ns-nd/photo.jpg;;TRUE;105336591933278183523;Murdock House Barber Shop and Tobacco Shop;https://www.google.com/maps/contrib/105336591933278183523;;;;;https://www.google.com/maps/place/Murdock+House+Barber+Shop+and+Tobacco+Shop/@-23.603276599999997,-46.6586631,14z/data=!4m8!1m2!2m1!1sMurdock+House+Barber+Shop+and+Tobacco+Shop!3m4!1s0x94ce5a1a8bc6aaab:0xe53231ae9e5d34f8!8m2!3d-23.603276599999997!4d-46.6586631;ChIJq6rGixpazpQR-DRdnq4xMuU;0x94ce5a1a8bc6aaab:0xe53231ae9e5d34f8;1,65153E+19;-1931426664137542408;
barbershop, Ipiranga, São Paulo SP Brazil;Bearzil Barber Shop Barbearia;https://bit.ly/3s7tvoi;Barber shop;Barber shop, Eyebrow bar, Hairdresser;Barbearia;+55 11 97656-7032;Alameda Joaquim Eugênio de Lima, 1756 - Jardim Paulista, São Paulo - SP, 01403-002;Jardim Paulista;Alameda Joaquim Eugênio de Lima, 1756;São Paulo;01403-002;State of São Paulo;;Brazil;BR;-23,5744293;-46,6592389;America/Sao_Paulo;;4,9;178;https://search.google.com/local/reviews?placeid=ChIJ27BD7-hZzpQR7kYgWtpdIlA&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 3, ""2"": 0, ""3"": 2, ""4"": 6, ""5"": 167}";3;0;2;6;167;117;https://lh5.googleusercontent.com/p/AF1QipNQkROUwtCULgW7b1gJc1D7EgpZ1dgAb8jaSXKE=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNQkROUwtCULgW7b1gJc1D7EgpZ1dgAb8jaSXKE=w1600-h1000-k-no;;"{""Monday"": ""10AM-8PM"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""10AM-8PM"", ""Saturday"": ""10AM-8PM"", ""Sunday"": ""Closed""}";Monday: 10AM-8PM | Tuesday: 10AM-8PM | Wednesday: 10AM-8PM | Thursday: 10AM-8PM | Friday: 10AM-8PM | Saturday: 10AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Staff wear masks"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}, ""Crowd"": {""LGBTQ+ friendly"": true, ""Transgender safe space"": true}}";;;https://lh3.googleusercontent.com/-H8WMUHV1uWA/AAAAAAAAAAI/AAAAAAAAAAA/yeMMmirrc7c/s44-p-k-no-ns-nd/photo.jpg;;TRUE;114647586051136246699;Bearzil Barber Shop Barbearia;https://www.google.com/maps/contrib/114647586051136246699;;https://api.whatsapp.com/send?phone=5511976567032;;;https://www.google.com/maps/place/Bearzil+Barber+Shop+Barbearia/@-23.5744293,-46.6592389,14z/data=!4m8!1m2!2m1!1sBearzil+Barber+Shop+Barbearia!3m4!1s0x94ce59e8ef43b0db:0x50225dda5a2046ee!8m2!3d-23.5744293!4d-46.6592389;ChIJ27BD7-hZzpQR7kYgWtpdIlA;0x94ce59e8ef43b0db:0x50225dda5a2046ee;5,77428E+18;5774280864638715630;
